a0 a1 b0 b1 f id
0.00358360 -0.00137016 -0.01012030 0.00260322 0.82351747 OGLE-LMC-ECL-18613
-0.04114349 -0.00385186 0.00490272 -0.02097590 1.35884743 OGLE-LMC-ECL-18614
-0.05524093 -0.00893293 0.00700900 -0.02310238 0.19077712 OGLE-LMC-ECL-18615
0.11453968 -0.03250256 -0.02575280 -0.05588445 0.67963570 OGLE-LMC-ECL-18616
-0.07274560 0.01603387 -0.02134012 -0.02439175 0.17609116 OGLE-LMC-ECL-18617
-0.02218712 0.00450880 -0.00656504 -0.01068987 0.54892954 OGLE-LMC-ECL-18618
-0.00746144 -0.00627746 0.04712107 0.03214677 0.59302859 OGLE-LMC-ECL-18619
0.00894283 -0.00735664 -0.00727088 -0.00226597 0.79094311 OGLE-LMC-ECL-18620
0.04239950 -0.01638310 -0.01059274 -0.02950379 0.44131022 OGLE-LMC-ECL-18621
-0.14193737 0.14546090 -0.12143513 -0.06308562 1.62781064 OGLE-LMC-ECL-18622
-0.14606503 0.04643422 -0.03824296 -0.06156288 0.29902517 OGLE-LMC-ECL-18623
0.02546289 -0.03888248 -0.06171788 0.03269393 0.92971464 OGLE-LMC-ECL-18624
-0.02368186 0.03560620 -0.03727474 0.00811804 0.94568131 OGLE-LMC-ECL-18625
0.11236897 -0.09447830 -0.07189215 -0.04269093 0.50766325 OGLE-LMC-ECL-18626
-0.00407917 0.00915181 -0.01378686 0.00592794 0.10048263 OGLE-LMC-ECL-18627
0.00901071 0.01162499 0.02070327 0.01424872 0.55892329 OGLE-LMC-ECL-18628
-0.05300720 -0.06605675 0.10713791 0.06837220 0.70730378 OGLE-LMC-ECL-18629
-0.06714067 -0.07319070 0.09721652 0.02982800 1.31093093 OGLE-LMC-ECL-18630
0.11807908 -0.03607940 -0.08548411 -0.03345690 0.11248907 OGLE-LMC-ECL-18631
0.00925009 0.01053672 0.01329509 0.00453153 1.54531021 OGLE-LMC-ECL-18632
-0.04345205 -0.00627206 0.01637419 0.00310631 1.67202845 OGLE-LMC-ECL-18633
0.04144801 0.01340002 0.02123657 -0.01934636 1.52032223 OGLE-LMC-ECL-18634
0.09313397 0.00256221 0.00550126 -0.02813773 0.13264434 OGLE-LMC-ECL-18635
0.04002853 0.02203852 0.13171709 0.07572717 0.56158829 OGLE-LMC-ECL-18636
-0.08571520 -0.05869281 0.04273739 -0.00615696 0.55003391 OGLE-LMC-ECL-18637
-0.06628234 -0.00820069 0.00863293 -0.01710691 1.16196390 OGLE-LMC-ECL-18638
-0.00229711 0.00199627 -0.00878266 0.00670259 0.83565937 OGLE-LMC-ECL-18639
0.04703346 -0.03323785 -0.03244324 -0.01512866 0.35062927 OGLE-LMC-ECL-18640
0.05101741 0.01925597 0.01300430 -0.03336562 0.89075910 OGLE-LMC-ECL-18641
-0.10838871 0.03217801 -0.05470413 -0.02525588 0.14112389 OGLE-LMC-ECL-18642
0.04886038 -0.01835245 -0.02130426 -0.01697194 1.94605837 OGLE-LMC-ECL-18643
0.10214438 -0.03186780 -0.02175188 -0.08208093 0.97589325 OGLE-LMC-ECL-18644
-0.07195454 -0.03105321 0.03248242 -0.03109790 0.30244763 OGLE-LMC-ECL-18645
0.05823271 0.06248493 0.07109785 0.00177430 1.15605582 OGLE-LMC-ECL-18646
0.02382542 0.01414156 0.04021844 0.00760436 1.67367988 OGLE-LMC-ECL-18647
-0.12704369 -0.12365059 0.12318467 0.00780765 0.59344716 OGLE-LMC-ECL-18648
-0.03354370 -0.02539715 0.02085606 -0.02495879 0.22145008 OGLE-LMC-ECL-18649
0.01827542 0.01197822 0.01397552 -0.00008698 0.73090874 OGLE-LMC-ECL-18650
-0.05315349 -0.07135794 0.05770557 -0.00327235 1.18560436 OGLE-LMC-ECL-18651
-0.01395407 0.00060078 -0.06748730 0.00166521 0.01728272 OGLE-LMC-ECL-18652
0.06430479 -0.04074505 -0.04782180 -0.00228305 1.23403862 OGLE-LMC-ECL-18653
-0.08508333 -0.00238700 -0.00883625 -0.06725841 0.74299003 OGLE-LMC-ECL-18654
-0.09662253 0.05418351 -0.07739084 -0.01663835 0.72855191 OGLE-LMC-ECL-18655
0.01933755 -0.00848051 -0.00594002 -0.01461327 0.33482098 OGLE-LMC-ECL-18656
-0.01824883 0.01175824 -0.09684203 0.05122390 0.80760208 OGLE-LMC-ECL-18657
0.13422473 -0.11073259 -0.20821383 0.02885486 1.50951038 OGLE-LMC-ECL-18658
-0.00545585 -0.00671712 0.01191958 0.00998058 0.27977805 OGLE-LMC-ECL-18659
-0.03613006 -0.04433565 0.05271623 0.02399937 1.07993476 OGLE-LMC-ECL-18660
0.00307831 -0.03720596 0.04384753 -0.01316444 0.03803358 OGLE-LMC-ECL-18661
0.08076405 0.00091284 -0.01629442 -0.02309909 1.84687786 OGLE-LMC-ECL-18662
0.01537380 0.02925915 0.05111980 0.03319097 1.43131507 OGLE-LMC-ECL-18663
-0.03296823 0.02606287 -0.15066887 0.05869238 1.08473419 OGLE-LMC-ECL-18664
0.02495792 0.00981148 0.01401243 -0.00314534 0.46065063 OGLE-LMC-ECL-18665
0.02915128 0.00218919 0.00681068 -0.00634916 4.17042732 OGLE-LMC-ECL-18666
0.02320938 0.03756962 0.09869274 0.05509710 1.24873445 OGLE-LMC-ECL-18667
0.04407671 -0.04964239 -0.12617765 0.05038148 1.97694585 OGLE-LMC-ECL-18668
-0.16514665 -0.12735361 0.24807261 0.05551019 2.15587544 OGLE-LMC-ECL-18669
0.00139105 0.00530739 0.13916599 0.08528992 1.25391010 OGLE-LMC-ECL-18670
-0.09208318 0.00408543 -0.03695048 -0.02215368 2.90089507 OGLE-LMC-ECL-18671
-0.00388116 0.00399048 0.17721747 0.07492371 3.73385886 OGLE-LMC-ECL-18672
0.00239530 0.02964038 -0.07891369 0.06399088 0.62915082 OGLE-LMC-ECL-18673
0.02465051 0.00767588 0.01252893 -0.01879903 0.87531558 OGLE-LMC-ECL-18674
0.02769908 0.03468361 0.06775269 0.02848907 0.77199032 OGLE-LMC-ECL-18675
0.01292502 0.00351934 -0.00164437 -0.00278311 0.00237255 OGLE-LMC-ECL-18676
-0.08231575 0.03384624 -0.03845922 -0.03331133 2.01416730 OGLE-LMC-ECL-18677
0.00234923 0.00026818 -0.00601981 0.00155849 3.33931510 OGLE-LMC-ECL-18678
0.00003791 0.01075956 -0.02591921 0.01724356 0.88641552 OGLE-LMC-ECL-18679
-0.05121692 0.05815541 -0.20250325 0.09347844 0.54105872 OGLE-LMC-ECL-18680
0.18585828 0.01456414 0.03959369 -0.07654003 2.05754583 OGLE-LMC-ECL-18681
0.01869644 -0.01128373 -0.00558450 -0.01316049 0.00072682 OGLE-LMC-ECL-18682
0.05627439 0.01148353 0.01484783 -0.02593326 1.76913637 OGLE-LMC-ECL-18683
-0.08119823 -0.09649098 0.10847267 0.05109604 1.95976324 OGLE-LMC-ECL-18684
-0.04604219 -0.04304606 0.06904718 0.01316666 0.61258671 OGLE-LMC-ECL-18685
0.00110941 -0.01103031 -0.01925964 0.00627457 0.00030284 OGLE-LMC-ECL-18686
-0.06533525 -0.07216957 0.09651889 0.04638458 1.11184815 OGLE-LMC-ECL-18687
0.01336772 0.00789403 0.02691489 0.01157258 1.39851960 OGLE-LMC-ECL-18688
0.01275498 0.00110782 0.09271075 0.00820872 0.08140365 OGLE-LMC-ECL-18689
-0.02569444 -0.02897224 0.05593661 0.03214867 0.84188921 OGLE-LMC-ECL-18690
-0.03233826 0.01706692 -0.04182770 0.00950387 1.63237323 OGLE-LMC-ECL-18691
0.18052407 0.02899806 0.03046545 -0.06511649 3.28840281 OGLE-LMC-ECL-18692
-0.00722923 -0.00924517 0.01763964 0.01236790 1.25240069 OGLE-LMC-ECL-18693
0.00659302 0.00305219 0.00159661 -0.00419325 1.10804032 OGLE-LMC-ECL-18694
-0.08904712 0.03473510 -0.03995788 -0.03767041 0.24773929 OGLE-LMC-ECL-18695
-0.09564773 0.12374087 -0.22284351 0.08988542 0.49146206 OGLE-LMC-ECL-18696
0.05803180 0.02368023 0.10485773 0.01110025 2.71333395 OGLE-LMC-ECL-18697
-0.04732651 -0.03656544 0.07290853 0.03430504 1.07371950 OGLE-LMC-ECL-18698
-0.10989068 0.08578984 -0.20951902 0.07719441 0.68647991 OGLE-LMC-ECL-18699
0.13557763 0.03652512 0.03814820 -0.05214491 1.53305042 OGLE-LMC-ECL-18700
0.02646717 -0.01724419 -0.10323615 0.02235189 2.04385806 OGLE-LMC-ECL-18701
0.00632510 0.00393472 0.04376476 0.03788379 0.51825432 OGLE-LMC-ECL-18702
-0.01583011 0.00513188 0.00530660 -0.00561942 4.09603498 OGLE-LMC-ECL-18703
-0.08099850 -0.01278482 0.01821602 -0.04614480 1.80464473 OGLE-LMC-ECL-18704
-0.08566449 0.00022457 -0.00886303 -0.01806873 3.95138671 OGLE-LMC-ECL-18705
-0.10753357 0.08620115 -0.18993437 0.05152862 0.31455769 OGLE-LMC-ECL-18706
-0.01066453 -0.00862329 0.06647541 0.04032094 1.27092513 OGLE-LMC-ECL-18707
0.00235645 -0.00931462 -0.04335563 0.03766624 0.02549810 OGLE-LMC-ECL-18708
-0.02332968 -0.02499292 0.09404599 0.04431684 1.26821767 OGLE-LMC-ECL-18709
-0.22021269 -0.04596021 0.05343190 -0.09354975 3.02338087 OGLE-LMC-ECL-18710
-0.01161956 0.00298406 -0.00131026 -0.00072276 0.04364800 OGLE-LMC-ECL-18711
-0.00531507 0.00306177 0.01428943 0.00017481 1.52341121 OGLE-LMC-ECL-18712
-0.01371681 -0.01502890 0.02320710 0.01020411 0.42235380 OGLE-LMC-ECL-18713
-0.02334120 -0.03292562 0.03732296 0.01353869 0.27165517 OGLE-LMC-ECL-18714
-0.00297416 -0.00017659 0.00546904 0.00084725 2.43472025 OGLE-LMC-ECL-18715
-0.01657883 -0.01865116 0.02590476 0.01536891 1.01006551 OGLE-LMC-ECL-18716
0.00257741 -0.00238617 0.04880818 0.01159800 1.20235704 OGLE-LMC-ECL-18717
-0.00058647 0.00151440 -0.00752231 0.00208048 1.03087066 OGLE-LMC-ECL-18718
-0.10366197 -0.08750339 0.06041593 -0.04974902 0.81748040 OGLE-LMC-ECL-18719
0.03646629 0.01903830 0.11757519 0.04458207 0.24915011 OGLE-LMC-ECL-18720
0.08084359 -0.07692765 -0.10858766 0.03642443 1.66635057 OGLE-LMC-ECL-18721
-0.02734754 0.01697224 -0.02124804 0.00411607 0.10347955 OGLE-LMC-ECL-18722
0.09692713 -0.05838494 -0.07340540 -0.03023777 1.23664454 OGLE-LMC-ECL-18723
-0.01757999 -0.01405587 0.01000182 -0.00832585 0.62665660 OGLE-LMC-ECL-18724
0.02903127 0.00247937 0.03281688 0.00131778 2.01888789 OGLE-LMC-ECL-18725
-0.02843689 -0.01053412 0.00758436 -0.01612140 0.55280347 OGLE-LMC-ECL-18726
-0.00673850 0.00127939 0.00681681 -0.00281745 0.28963710 OGLE-LMC-ECL-18727
0.06130300 0.06076971 0.08326361 0.02660146 1.08139479 OGLE-LMC-ECL-18728
-0.08103097 -0.01035443 0.06044890 -0.00259236 2.56642328 OGLE-LMC-ECL-18729
0.02424748 -0.00088770 -0.00018417 -0.00405797 0.04947483 OGLE-LMC-ECL-18730
-0.01600685 0.00649293 -0.01024862 -0.00950471 1.20647061 OGLE-LMC-ECL-18731
0.01396276 0.02197121 0.16997090 0.12445381 0.65097785 OGLE-LMC-ECL-18732
-0.01668986 -0.00312178 0.04913954 0.01389625 1.33935006 OGLE-LMC-ECL-18733
-0.00269619 -0.00163590 0.00379377 -0.00087432 0.99987651 OGLE-LMC-ECL-18734
-0.03684354 0.01877896 -0.00402850 -0.02875954 0.48454555 OGLE-LMC-ECL-18735
-0.10105048 -0.04661075 0.12575478 0.01319279 1.02648395 OGLE-LMC-ECL-18736
-0.00754899 0.00252309 0.00674663 -0.00156843 0.00151420 OGLE-LMC-ECL-18737
0.02192777 0.01228334 -0.00436550 -0.00266961 1.00263750 OGLE-LMC-ECL-18738
-0.03184686 -0.00723290 0.00351743 -0.02641305 0.36488450 OGLE-LMC-ECL-18739
-0.04573781 -0.02063915 0.03114152 -0.01502294 2.17270225 OGLE-LMC-ECL-18740
-0.02321298 0.03404804 -0.02885103 0.01002851 0.71297862 OGLE-LMC-ECL-18741
0.01889577 -0.01925783 -0.01816408 -0.00239297 0.83297847 OGLE-LMC-ECL-18742
0.01228279 -0.02480858 -0.10586602 0.06431163 0.79218506 OGLE-LMC-ECL-18743
0.06240923 -0.04271266 -0.08601876 0.00956163 0.48230196 OGLE-LMC-ECL-18744
-0.23272875 0.01725926 -0.01850795 -0.15822182 1.04949935 OGLE-LMC-ECL-18745
0.02672263 -0.00003915 -0.00102767 0.00113241 3.45290769 OGLE-LMC-ECL-18746
0.07714731 -0.04593460 -0.03090055 -0.02611652 0.91672993 OGLE-LMC-ECL-18747
0.03082981 0.00302772 0.01491795 -0.00287705 0.04135397 OGLE-LMC-ECL-18748
-0.08077542 0.10623694 -0.10871897 0.04335020 0.84474843 OGLE-LMC-ECL-18749
-0.03531864 0.00687502 -0.02413535 -0.00730705 0.02101716 OGLE-LMC-ECL-18750
0.04300337 -0.02663937 -0.02074143 -0.01238898 0.25814164 OGLE-LMC-ECL-18751
-0.11821459 0.00812167 -0.01580575 -0.06539468 0.46912852 OGLE-LMC-ECL-18752
0.17542698 0.06378530 0.04560821 -0.09536145 1.47606498 OGLE-LMC-ECL-18753
-0.01899027 0.00912648 -0.03949878 0.00284854 0.50983103 OGLE-LMC-ECL-18754
0.00766182 0.00632103 0.07932982 0.07015614 0.40369801 OGLE-LMC-ECL-18755
0.02216078 -0.03082050 -0.05488990 0.03356679 1.80464469 OGLE-LMC-ECL-18756
0.00819329 -0.00723865 -0.01018173 -0.00144268 6.22839051 OGLE-LMC-ECL-18757
0.01122095 -0.01859746 -0.06805104 0.05679116 0.92632755 OGLE-LMC-ECL-18758
-0.10516583 -0.00186812 -0.01637628 -0.07523867 1.08939029 OGLE-LMC-ECL-18759
0.01257840 0.01178167 0.03967608 0.02674305 0.61400486 OGLE-LMC-ECL-18760
0.07987346 -0.00114734 -0.00997398 -0.01470857 0.12629251 OGLE-LMC-ECL-18761
-0.01025970 0.01772673 -0.07432785 0.05400573 0.65864491 OGLE-LMC-ECL-18762
0.08846529 -0.04687589 -0.05239782 -0.03695793 2.08607723 OGLE-LMC-ECL-18763
-0.01475899 -0.00278002 -0.01835046 0.00570039 0.02475201 OGLE-LMC-ECL-18764
0.08200444 0.05449078 0.05166732 -0.02099370 1.19503911 OGLE-LMC-ECL-18765
0.46425578 -0.10027363 -0.06082880 0.06164522 1.00987470 OGLE-LMC-ECL-18766
0.00598331 -0.00449056 -0.04972208 0.02682415 1.79095884 OGLE-LMC-ECL-18767
-0.01948611 -0.02429302 0.04546832 0.03824998 0.99236844 OGLE-LMC-ECL-18768
-0.04727325 -0.03354947 0.05108595 0.00250794 0.80611850 OGLE-LMC-ECL-18769
0.10640800 0.04385252 0.03811825 -0.04794644 0.86397214 OGLE-LMC-ECL-18770
0.01112233 -0.01560425 -0.05809742 0.03969229 1.77373956 OGLE-LMC-ECL-18771
-0.00411457 0.00070904 -0.00329661 0.00070584 7.78046904 OGLE-LMC-ECL-18772
0.05148171 -0.02824807 -0.02349654 -0.02315123 1.33069218 OGLE-LMC-ECL-18773
0.09268549 -0.02585551 -0.27854623 0.06383440 1.76512013 OGLE-LMC-ECL-18774
0.07268199 0.00852516 0.03532637 -0.00428048 1.55042703 OGLE-LMC-ECL-18775
-0.02963058 0.01472223 -0.00987066 -0.00556392 0.00763159 OGLE-LMC-ECL-18776
-0.01858062 0.00052889 -0.00040634 0.01402446 1.34116152 OGLE-LMC-ECL-18777
0.03883489 -0.01879647 -0.11702701 0.02722432 0.06387226 OGLE-LMC-ECL-18778
0.10802151 0.02924844 0.13948759 0.00955732 2.34631195 OGLE-LMC-ECL-18779
0.07140451 0.01763646 0.03961138 -0.00794678 3.09330280 OGLE-LMC-ECL-18780
0.00863198 -0.00400437 -0.01391945 -0.00114151 1.48053452 OGLE-LMC-ECL-18781
0.10037066 -0.03351965 -0.02309241 -0.05400262 1.32595890 OGLE-LMC-ECL-18782
-0.00380976 0.00296119 -0.01712429 0.00767137 1.56829224 OGLE-LMC-ECL-18783
-0.00145688 0.00077478 0.01270167 -0.00218009 0.53874862 OGLE-LMC-ECL-18784
0.09033301 -0.04975745 -0.02486410 -0.05997696 1.07930836 OGLE-LMC-ECL-18785
0.03209439 -0.03845057 -0.04196107 0.02539315 0.39829310 OGLE-LMC-ECL-18786
0.19327134 -0.10013162 -0.14126435 -0.03322263 1.04316600 OGLE-LMC-ECL-18787
-0.10389478 0.02875649 -0.11611536 0.00806868 1.83561971 OGLE-LMC-ECL-18788
0.10190034 0.01062443 0.03770089 -0.00853466 0.05825513 OGLE-LMC-ECL-18789
-0.02040997 0.01243129 -0.12422441 0.03270358 1.70735004 OGLE-LMC-ECL-18790
0.00782257 0.00369105 0.04596581 0.01219737 1.10645045 OGLE-LMC-ECL-18791
-0.01679453 -0.01594016 0.06095984 0.03334253 1.02640037 OGLE-LMC-ECL-18792
-0.02069703 0.00430630 -0.02937032 0.00323168 1.36775095 OGLE-LMC-ECL-18793
0.11256464 -0.06206505 -0.04198650 -0.06491489 0.33632548 OGLE-LMC-ECL-18794
-0.01937803 0.03155401 -0.05726738 0.04114170 0.57792924 OGLE-LMC-ECL-18795
0.01179875 -0.01347297 -0.01138463 0.00072745 0.28567442 OGLE-LMC-ECL-18796
0.03669023 -0.06691175 -0.07471270 0.02571138 0.75064213 OGLE-LMC-ECL-18797
0.08157897 -0.08421993 -0.15471591 0.03964719 1.79224915 OGLE-LMC-ECL-18798
-0.03852287 0.03366680 -0.04596546 0.01871059 1.31769241 OGLE-LMC-ECL-18799
-0.00385174 0.00008381 -0.00871218 0.00031868 1.00413493 OGLE-LMC-ECL-18800
0.00766260 -0.00067407 -0.04906587 0.02343965 1.05823896 OGLE-LMC-ECL-18801
-0.01490315 0.02138036 -0.26495479 0.14384390 1.04175776 OGLE-LMC-ECL-18802
-0.00583051 0.00479069 -0.01790495 0.00465175 0.45930078 OGLE-LMC-ECL-18803
-0.00526677 -0.00601293 0.01549202 0.00982875 0.87640225 OGLE-LMC-ECL-18804
0.08756467 -0.04819539 -0.05182318 -0.02854710 0.68351207 OGLE-LMC-ECL-18805
0.04061452 -0.00861079 -0.01270153 -0.00578727 0.02089603 OGLE-LMC-ECL-18806
0.00795871 0.00244800 0.00191959 -0.00457421 0.18720971 OGLE-LMC-ECL-18807
0.09046500 -0.02311776 -0.02652616 -0.03181549 0.24761758 OGLE-LMC-ECL-18808
0.03696653 0.00055579 -0.00248863 -0.00563477 1.49465113 OGLE-LMC-ECL-18809
-0.03331869 0.02386097 -0.20211258 0.10402245 0.50419667 OGLE-LMC-ECL-18810
-0.01624590 -0.00538199 -0.00891246 -0.00934926 1.00267490 OGLE-LMC-ECL-18811
-0.03419387 -0.03443328 0.15017754 0.06895016 0.26955542 OGLE-LMC-ECL-18812
0.00954653 -0.00288988 -0.00193639 -0.00757116 0.05040958 OGLE-LMC-ECL-18813
-0.01636958 0.00123822 0.09810911 0.07154558 0.45163563 OGLE-LMC-ECL-18814
0.00530832 -0.00910372 -0.01562915 0.00814657 1.36413758 OGLE-LMC-ECL-18815
-0.07036944 0.07323391 -0.20088555 0.10539365 1.82363702 OGLE-LMC-ECL-18816
-0.10878443 0.04866414 -0.04982777 -0.04303449 0.34785190 OGLE-LMC-ECL-18817
0.00678456 0.00165264 0.00819402 0.00135784 10.24419266 OGLE-LMC-ECL-18818
-0.04262811 0.02369128 -0.01378152 -0.03659439 1.02254073 OGLE-LMC-ECL-18819
0.15383919 0.01510161 0.02657529 -0.06397651 0.03476614 OGLE-LMC-ECL-18820
-0.00436777 -0.00245576 -0.01117109 0.00331584 0.00048455 OGLE-LMC-ECL-18821
0.00004970 0.00092280 0.01391114 0.00704919 0.00815183 OGLE-LMC-ECL-18822
0.01462818 0.00221018 -0.00019198 0.00117612 6.14763340 OGLE-LMC-ECL-18823
-0.00212733 0.00036206 -0.00350082 -0.00039183 1.00246418 OGLE-LMC-ECL-18824
0.10452330 -0.00848862 -0.01319634 -0.05505253 0.32447701 OGLE-LMC-ECL-18825
0.00337168 -0.00250776 -0.02359160 0.01819672 0.40643557 OGLE-LMC-ECL-18826
0.01909828 0.02905307 0.04790306 0.02269189 0.71522474 OGLE-LMC-ECL-18827
-0.00327159 -0.00906810 0.07736179 0.06110882 0.24269044 OGLE-LMC-ECL-18828
-0.03008667 -0.02967227 0.03797850 0.00552846 0.74193993 OGLE-LMC-ECL-18829
0.04576707 0.03967324 0.04872642 0.02653208 0.50778591 OGLE-LMC-ECL-18830
-0.02047267 0.00563912 -0.12480960 0.07472391 0.28713903 OGLE-LMC-ECL-18831
0.01213152 -0.00399447 -0.04989222 0.02086230 1.17465414 OGLE-LMC-ECL-18832
0.09478770 0.00728623 0.03714113 -0.01609674 0.25053860 OGLE-LMC-ECL-18833
-0.05279715 0.00378889 -0.04662570 -0.00398315 0.09602864 OGLE-LMC-ECL-18834
0.03424648 -0.02456186 -0.01534275 -0.02662206 0.53784306 OGLE-LMC-ECL-18835
0.00099691 0.00543874 -0.03486160 0.02219066 0.01090227 OGLE-LMC-ECL-18836
0.00460987 0.00028356 0.01196276 0.00258013 5.57633732 OGLE-LMC-ECL-18837
0.03863707 -0.06429161 -0.08851884 0.05429421 0.73323855 OGLE-LMC-ECL-18838
0.00174664 -0.00136247 -0.00612334 -0.00109336 3.98539242 OGLE-LMC-ECL-18839
0.03182782 0.01283707 0.00068720 -0.01378559 1.53272625 OGLE-LMC-ECL-18840
-0.02223579 0.00490061 -0.01395077 -0.00987410 0.62282403 OGLE-LMC-ECL-18841
0.02373792 0.02168768 0.16140694 0.08807053 0.28761568 OGLE-LMC-ECL-18842
0.02097905 -0.00382351 -0.02361685 -0.00155682 6.14392359 OGLE-LMC-ECL-18843
-0.05317481 0.02553279 -0.01920452 -0.03058016 0.97969904 OGLE-LMC-ECL-18844
0.08292693 0.12320356 0.17810696 0.07291607 1.25402134 OGLE-LMC-ECL-18845
0.04769804 0.00487357 0.01034086 -0.01611383 1.37896641 OGLE-LMC-ECL-18846
-0.00243515 -0.00026249 -0.02458570 0.01207278 0.17514264 OGLE-LMC-ECL-18847
-0.00413783 0.00494656 -0.00968171 0.00517710 0.10136250 OGLE-LMC-ECL-18848
-0.04227561 0.03633138 -0.03675489 0.00077161 1.41602692 OGLE-LMC-ECL-18849
0.18919181 0.04499263 0.05348299 -0.08197275 2.21857486 OGLE-LMC-ECL-18850
0.02576634 -0.02122207 -0.07811641 0.03154707 1.07536257 OGLE-LMC-ECL-18851
0.02006922 0.00556780 0.00827944 -0.00556356 0.63194921 OGLE-LMC-ECL-18852
-0.01495474 0.01973951 -0.02547395 -0.00063229 0.90302220 OGLE-LMC-ECL-18853
0.09774708 0.06718353 0.04530539 -0.06349038 0.86997810 OGLE-LMC-ECL-18854
0.12425862 -0.08170839 -0.06723206 -0.03420909 1.26353341 OGLE-LMC-ECL-18855
0.06793262 -0.05133234 -0.07270723 0.00675779 0.32193639 OGLE-LMC-ECL-18856
-0.00900730 -0.00599004 0.00385403 -0.00539528 0.30247756 OGLE-LMC-ECL-18857
0.02599008 -0.02155556 -0.12153660 0.03863584 0.07974977 OGLE-LMC-ECL-18858
0.01860264 0.00739861 0.00609590 -0.01096637 0.24429129 OGLE-LMC-ECL-18859
0.01051337 0.00827745 0.00525482 -0.00368468 0.70561339 OGLE-LMC-ECL-18860
-0.03990858 -0.02599448 0.03062224 -0.01619200 0.52122010 OGLE-LMC-ECL-18861
0.03120327 -0.02473309 -0.15425275 0.06911674 1.75902269 OGLE-LMC-ECL-18862
-0.08710658 0.00520074 -0.03678264 -0.00780884 2.26659235 OGLE-LMC-ECL-18863
0.00471230 -0.00078180 0.00151733 -0.00165573 5.97030181 OGLE-LMC-ECL-18864
0.25946977 0.04913264 0.07197435 -0.05330982 3.35990703 OGLE-LMC-ECL-18865
0.04452354 0.01189473 0.04935825 -0.00123499 0.15263185 OGLE-LMC-ECL-18866
0.13379654 -0.03955262 -0.05089555 -0.06873640 0.73232488 OGLE-LMC-ECL-18867
-0.06283213 0.05855945 -0.14596080 0.07483067 0.49400707 OGLE-LMC-ECL-18868
-0.00253432 0.00051751 0.00397250 0.00038689 0.00536892 OGLE-LMC-ECL-18869
0.05852602 0.07326615 0.07125642 -0.00237258 0.59514431 OGLE-LMC-ECL-18870
-0.05172239 0.01408505 -0.01177582 -0.02675426 2.25489308 OGLE-LMC-ECL-18871
-0.05712858 -0.00711063 0.01643194 -0.02214723 1.49731546 OGLE-LMC-ECL-18872
0.15895174 0.06032869 0.05121420 -0.08317661 1.55048993 OGLE-LMC-ECL-18873
-0.11981614 -0.08689294 0.11952226 -0.01846764 0.48091146 OGLE-LMC-ECL-18874
0.03837123 -0.03459304 -0.08581669 0.03616272 0.47300486 OGLE-LMC-ECL-18875
0.11776979 -0.03222975 -0.01781650 -0.07089785 0.83812719 OGLE-LMC-ECL-18876
0.00518293 0.01140674 0.02335501 0.01652024 0.32874986 OGLE-LMC-ECL-18877
0.04894293 -0.03468813 -0.06404072 0.00823480 0.40545315 OGLE-LMC-ECL-18878
0.06674829 -0.02779067 -0.02295750 -0.04692776 2.02412847 OGLE-LMC-ECL-18879
-0.00464774 -0.00169538 -0.00177089 -0.00019569 1.09174475 OGLE-LMC-ECL-18880
0.04254927 -0.02155165 -0.02443724 -0.01188303 2.67151927 OGLE-LMC-ECL-18881
-0.04872569 -0.01082375 -0.00111929 -0.04131798 0.19593060 OGLE-LMC-ECL-18882
-0.18165153 0.00443546 -0.03671199 -0.02240616 1.92848342 OGLE-LMC-ECL-18883
-0.00963242 -0.00716004 0.00688341 -0.00153894 1.65139180 OGLE-LMC-ECL-18884
0.12366930 -0.09569011 -0.07137592 -0.04806059 0.78135592 OGLE-LMC-ECL-18885
0.13353909 -0.09474445 -0.07939567 -0.06171897 0.58749081 OGLE-LMC-ECL-18886
0.00303486 0.00165254 0.00503952 0.00109920 0.01456282 OGLE-LMC-ECL-18887
0.08207053 0.07550364 0.05800829 -0.02909937 0.35038700 OGLE-LMC-ECL-18888
0.01775213 0.00336342 0.00403856 -0.01016735 0.80696221 OGLE-LMC-ECL-18889
-0.10009906 -0.08653822 0.13666194 0.03390066 0.34851460 OGLE-LMC-ECL-18890
-0.08417182 -0.09459685 0.07576500 -0.00748294 0.84074710 OGLE-LMC-ECL-18891
-0.00596994 -0.00221286 0.00301182 -0.00066087 0.97781292 OGLE-LMC-ECL-18892
0.11580086 0.01048771 0.03779727 -0.01669065 0.09206540 OGLE-LMC-ECL-18893
-0.01569636 0.00643242 -0.07599893 0.00482636 0.03578254 OGLE-LMC-ECL-18894
0.06471026 0.09090306 0.24066172 0.14972773 0.59380595 OGLE-LMC-ECL-18895
0.00084578 0.00047084 -0.00748675 0.00470497 0.47503634 OGLE-LMC-ECL-18896
0.02630179 -0.01358998 -0.01023199 -0.01591087 0.83825095 OGLE-LMC-ECL-18897
-0.09774038 0.00326310 0.00654822 -0.02854126 0.27326876 OGLE-LMC-ECL-18898
-0.00763905 0.00714428 -0.01125263 0.00330149 0.72004199 OGLE-LMC-ECL-18899
-0.00292665 -0.00766872 0.02160045 0.01317873 0.65168615 OGLE-LMC-ECL-18900
-0.06470645 0.03547935 -0.02746416 -0.04092377 0.72344436 OGLE-LMC-ECL-18901
0.00495264 0.01120619 0.13363416 0.09451956 1.02083680 OGLE-LMC-ECL-18902
0.01518451 0.01318761 0.02789367 0.01092334 1.17508001 OGLE-LMC-ECL-18903
